I,F,G,A,H,T
115,0,Male,45,187,141
157,157,Male,44,177,187
162,0,Male,34,178,192
173,173,Male,34,178,272
194,0,Female,41,182,198
170,0,Female,32,176,29
183,183,Female,23,168,125
119,0,Female,27,157,146
160,0,Female,33,173,215
167,167,Female,39,151,273
173,173,Male,20,173,14
173,173,Male,29,182,6
124,0,Female,24,151,143
118,0,Male,42,190,24
117,0,Male,35,173,314
152,152,Female,25,178,278
194,194,Female,24,180,56
122,0,Female,36,182,76
143,0,Female,30,179,240
116,0,Female,20,160,228
116,0,Male,20,158,155
136,0,Female,37,160,325
164,0,Female,24,168,244
125,125,Male,26,181,66
152,152,Female,31,179,132
104,0,Female,40,182,52
156,156,Female,44,156,261
117,0,Male,52,171,48
148,148,Male,31,182,12
118,0,Male,47,180,327
167,0,Female,37,155,261
165,0,Female,28,175,196
194,0,Female,38,182,240
194,194,Female,27,166,172
181,0,Male,52,186,35
151,0,Female,50,168,184
173,173,Male,48,179,62
138,0,Female,33,160,130
131,0,Female,25,152,32
149,0,Female,27,157,35
183,183,Female,27,161,312
144,0,Male,60,182,254
105,0,Female,39,178,124
180,0,Female,29,175,10
125,125,Male,39,200,184
164,0,Female,32,178,89
132,0,Male,18,179,258
123,0,Female,34,170,174
110,0,Male,49,173,247
158,0,Male,41,192,103
134,0,Female,24,173,18
146,146,Female,23,171,310
129,0,Male,17,189,84
126,0,Female,33,156,87
112,0,Male,37,171,185
145,0,Male,31,186,211
119,119,Female,32,163,83
156,0,Female,38,157,131
110,110,Male,31,180,137
168,168,Female,29,171,330
193,0,Female,33,170,160
126,0,Female,25,154,285
112,0,Male,48,174,155
125,125,Male,31,191,331
129,0,Male,59,186,271
191,0,Female,28,174,185
109,109,Female,31,172,156
138,0,Female,26,152,201
141,0,Female,34,165,80
183,0,Female,36,163,317
163,0,Female,30,183,33
175,175,Male,56,186,259
132,0,Female,45,178,107
115,0,Male,57,196,135
112,0,Male,35,177,167
190,0,Female,50,180,112
110,0,Male,30,178,244
172,0,Male,39,166,106
199,0,Male,46,182,231
194,194,Female,28,182,264
138,0,Female,51,151,226
153,0,Female,29,153,36
165,0,Female,28,179,153
165,0,Female,46,169,213
135,0,Female,40,183,189
162,162,Male,59,193,156
176,0,Male,39,190,61
113,0,Male,23,165,136
150,0,Female,11,176,49
104,0,Female,35,170,26
178,178,Female,41,143,191
130,0,Male,51,184,199
134,0,Female,28,168,141
115,115,Male,40,185,69
171,0,Female,26,168,186
131,0,Female,7,151,156
139,0,Male,44,181,186
182,0,Male,28,173,267
184,0,Male,32,181,121
131,0,Male,21,152,115
115,0,Male,45,181,49
105,105,Female,37,171,229
159,0,Female,33,163,30
172,0,Male,26,190,328
126,0,Female,27,172,239
148,148,Male,31,186,43
126,0,Male,48,165,252
160,0,Female,25,167,37
158,0,Male,44,180,274
136,0,Male,32,161,101
172,0,Male,65,183,282
111,111,Female,28,177,50
179,0,Male,53,191,231
170,0,Female,30,161,247
174,0,Female,19,177,227
118,0,Female,41,184,298
151,0,Female,32,170,35
187,0,Male,22,178,306
161,161,Female,33,185,73
115,115,Male,40,194,223
111,0,Male,14,161,297
124,0,Female,29,159,114
174,0,Female,30,168,204
177,0,Male,39,169,43
113,0,Female,36,160,49
161,0,Female,33,174,242
144,0,Male,25,195,241
116,0,Female,30,165,29
188,188,Female,24,155,307
102,0,Female,43,167,329
103,0,Male,42,179,196
160,0,Female,32,169,313
133,0,Male,57,180,260
117,0,Female,32,178,319
164,164,Female,32,170,335
145,0,Male,37,191,311
147,0,Female,44,154,236
124,0,Female,48,156,191
104,0,Female,28,170,221
164,164,Female,36,175,160
188,188,Female,22,160,54
191,0,Female,61,178,157
159,159,Female,33,176,329
138,138,Female,25,159,39
188,0,Female,21,157,48
151,151,Female,40,171,233
119,119,Female,32,161,291
148,148,Male,25,181,82
120,0,Male,54,177,48
171,0,Female,36,185,147
121,0,Male,58,172,262
134,0,Female,33,169,61
163,0,Female,30,174,148
113,0,Female,37,161,191
123,123,Female,26,165,195
109,109,Female,27,168,335
139,0,Male,34,187,230
111,111,Female,30,174,86
138,0,Female,33,158,331
188,188,Female,27,157,314
171,0,Female,26,175,116
121,0,Male,29,185,294
162,162,Male,55,191,197
114,114,Male,65,169,172
130,0,Male,45,185,114
119,119,Female,30,166,146
154,0,Male,38,175,235
143,0,Female,22,175,209
131,0,Male,43,149,143
140,140,Female,37,170,302
115,0,Male,30,190,252
160,0,Male,35,172,46
116,0,Female,24,165,185
163,163,Female,29,168,305
124,0,Female,30,155,317
147,0,Female,48,160,308
119,119,Female,30,158,57
145,0,Male,55,194,167
173,173,Male,30,181,12
102,102,Female,31,175,226
125,125,Male,31,199,30
171,0,Female,25,170,316
164,0,Female,38,164,228
124,0,Female,29,150,208
161,161,Female,25,172,268
111,0,Male,62,173,183
125,0,Male,31,190,221
179,0,Male,58,187,151
168,168,Female,23,174,129
146,0,Female,29,174,49
157,0,Male,45,189,0
166,0,Female,28,160,270
111,0,Male,18,161,122
181,0,Male,39,183,285
185,0,Female,35,176,294
140,140,Female,37,175,135
134,134,Female,25,161,160
135,0,Female,28,172,109
114,0,Male,54,177,280
112,0,Male,38,172,106
159,159,Female,35,165,121
116,0,Female,38,155,7
108,0,Male,40,184,60
110,0,Male,38,176,244
194,0,Female,35,178,7
171,0,Female,29,170,86
149,0,Female,21,160,289
199,0,Female,20,179,210
111,111,Female,30,167,127
139,139,Male,30,182,277
104,0,Female,26,173,253
192,192,Female,28,185,184
148,0,Male,40,182,106
186,0,Male,31,182,84
191,191,Female,30,158,111
150,0,Female,28,178,270
160,0,Male,32,172,238
147,0,Female,28,171,131
162,162,Male,56,183,21
126,126,Female,60,164,305
176,176,Male,31,175,156
167,0,Female,47,148,247
183,0,Female,32,174,114
154,0,Male,40,174,155
142,142,Female,21,179,245
160,0,Female,25,169,0
155,0,Female,35,167,41
179,0,Male,60,188,302
188,188,Female,33,154,187
144,0,Male,58,174,73
184,184,Male,40,174,248
151,0,Female,36,175,255
186,0,Male,30,191,248
190,190,Female,50,178,215
181,0,Male,26,181,82
128,128,Male,46,178,298
135,0,Female,49,186,83
146,0,Female,21,180,297
146,0,Female,28,180,122
124,0,Female,28,167,151
139,139,Male,34,189,289
151,0,Female,36,175,95
153,0,Male,27,166,293
159,0,Female,27,178,168
138,0,Female,27,152,13
193,0,Male,34,162,40
197,197,Female,22,170,77
141,0,Female,29,184,86
181,0,Male,41,187,222
113,0,Female,32,163,107
166,166,Female,27,156,129
136,0,Female,27,170,282
138,0,Female,28,166,240
117,0,Female,27,174,106
136,0,Female,32,175,157
189,0,Male,21,175,115
157,0,Male,54,189,308
111,0,Female,47,190,245
142,0,Female,35,178,135
196,196,Male,37,168,48
107,0,Male,36,170,114
166,166,Female,26,151,207
103,103,Male,53,167,84
191,0,Female,38,169,50
154,0,Male,35,174,69
119,0,Female,28,157,260
122,122,Male,37,175,87
121,0,Male,49,175,32
145,0,Male,49,181,42
125,125,Male,33,194,151
189,0,Male,41,182,36
154,0,Male,35,174,122
198,198,Female,17,132,74
122,0,Male,20,179,312
113,0,Male,30,165,186
158,0,Male,27,177,0
123,46,Female,28,155,77
118,0,Female,31,197,314
126,0,Female,45,164,271
140,140,Female,29,190,200
171,0,Male,42,169,318
101,0,Male,24,180,212
155,155,Female,17,184,82
135,0,Female,25,177,7
199,0,Male,47,183,193
106,106,Female,29,164,251
105,105,Female,27,163,126
189,0,Male,43,175,173
123,0,Female,23,160,311
183,183,Female,27,164,129
174,0,Female,26,170,18
130,130,Male,49,171,275
195,0,Male,52,186,163
174,0,Female,25,182,163
127,127,Female,31,160,221
159,159,Female,30,178,237
145,0,Male,8,186,230
148,148,Male,29,187,53
140,140,Female,32,173,57
129,0,Male,27,195,83
189,0,Male,24,165,335
199,0,Male,47,179,276
160,0,Female,30,157,295
195,0,Male,40,163,278
158,0,Male,28,187,161
154,0,Male,42,175,319
200,0,Male,37,193,142
168,168,Female,28,167,225
159,159,Female,30,169,245
104,104,Female,37,170,1
164,164,Female,25,165,222
181,0,Male,65,184,139
104,0,Female,23,165,1
131,0,Female,34,153,186
189,0,Male,50,166,78
165,0,Female,40,170,276
111,0,Female,33,166,273
150,0,Male,51,174,79
186,0,Male,45,180,34
164,0,Female,38,173,220
181,0,Male,42,188,258
127,0,Female,33,173,176
188,188,Female,42,151,259
162,162,Male,39,193,21
107,0,Female,39,170,224
117,0,Male,35,177,179
129,0,Male,33,190,279
151,0,Female,35,172,85
143,0,Female,41,183,241
115,0,Male,50,178,325
191,191,Female,33,170,289
111,0,Female,20,173,33
129,129,Male,32,191,138
179,0,Male,15,189,270
183,0,Male,53,167,146
136,136,Female,50,175,20
160,160,Male,31,162,58
117,0,Male,37,167,250
153,153,Female,24,162,88
130,0,Male,30,185,273
104,104,Female,35,167,45
112,0,Male,41,188,191
169,169,Female,34,166,288
142,142,Female,29,177,40
140,140,Male,24,169,195
160,160,Female,26,171,286
155,0,Female,50,181,224
183,0,Female,40,171,55
200,0,Male,41,178,148
199,0,Male,30,173,96
118,0,Male,32,195,299
156,156,Female,42,157,196
200,0,Male,41,177,325
112,0,Female,42,178,247
182,0,Male,33,171,287
169,0,Female,38,153,289
190,0,Female,42,179,132
119,0,Female,31,161,330
110,110,Female,47,167,266
121,121,Male,29,181,124
132,0,Male,32,181,39
126,0,Female,41,170,254
170,0,Female,27,177,290
176,0,Male,34,176,162
168,168,Female,29,173,10
126,0,Female,31,163,126
173,0,Female,40,175,214
184,184,Male,24,171,268
119,119,Female,27,164,229
151,0,Female,48,166,247
194,0,Male,41,179,102
198,198,Female,46,152,163
123,123,Female,24,155,264
199,0,Male,43,179,120
106,106,Female,30,152,169
160,0,Female,31,179,194
165,0,Female,13,172,296
172,0,Male,19,176,208
136,0,Male,47,165,141
150,0,Female,26,164,214
159,159,Female,33,166,217
139,139,Male,39,201,325
125,125,Male,29,181,279
193,0,Male,56,165,266
169,0,Female,32,157,320
131,0,Female,32,155,76
116,0,Female,21,161,65
140,140,Female,30,178,15
125,125,Male,25,192,156
155,0,Female,25,168,11
112,0,Female,0,177,254
166,166,Female,28,163,126
124,0,Female,26,148,277
171,171,Female,43,146,176
192,0,Male,16,194,4
168,0,Female,22,175,114
159,53,Female,24,168,309
161,0,Female,34,174,145
189,0,Male,44,164,128
157,157,Male,39,182,268
165,0,Female,20,165,77
170,0,Female,26,179,61
159,159,Female,39,168,294
154,0,Male,19,173,114
150,0,Female,25,156,210
128,0,Male,34,184,271
154,0,Male,40,177,240
200,0,Female,32,185,59
126,0,Female,30,155,247
145,0,Male,34,187,162
163,0,Female,40,177,224
113,113,Female,30,162,290
115,0,Female,38,190,243
195,0,Male,36,176,173
120,0,Male,49,185,226
181,0,Male,49,195,333
194,194,Female,34,186,202
168,0,Female,29,176,260
101,0,Male,37,166,62
109,0,Female,25,168,142
193,0,Female,27,161,156
169,0,Female,53,170,300
139,139,Male,35,193,272
146,0,Female,26,164,283
193,193,Female,21,166,236
187,0,Male,36,184,241
108,0,Male,34,185,127
101,0,Male,31,178,276
139,0,Male,21,194,147
178,178,Female,47,162,312
166,0,Male,50,150,302
168,0,Female,28,164,233
136,0,Male,33,175,282
134,0,Female,27,169,290
178,178,Female,33,161,216
198,198,Male,28,134,288
190,0,Male,50,164,66
160,160,Female,30,168,75
158,0,Male,44,179,249
128,0,Male,45,185,25
127,0,Female,35,168,97
146,0,Female,23,171,121
119,0,Female,35,170,27
152,152,Female,27,180,188
134,0,Female,27,168,35
120,120,Male,47,173,261
161,0,Female,40,175,320
158,0,Male,27,185,60
171,0,Female,30,179,64
114,0,Female,52,173,229
175,0,Male,27,188,23
160,0,Female,29,168,20
126,0,Female,35,163,260
194,194,Female,27,174,150
162,0,Female,53,186,288
184,0,Male,28,182,125
157,0,Male,46,182,193
157,0,Male,42,192,180
187,0,Male,44,177,8
161,161,Female,34,169,166
128,0,Female,37,180,31
154,0,Male,41,182,31
108,0,Male,27,177,71
169,169,Female,32,173,164
136,0,Female,50,173,185
178,178,Female,41,148,26
146,0,Female,19,179,74
166,0,Female,36,159,112
147,0,Male,23,161,56
117,0,Female,33,171,124
146,0,Female,26,178,184
183,0,Male,27,166,83
118,0,Male,43,205,97
176,0,Male,25,173,121
163,0,Female,22,176,225
195,0,Male,50,170,286
145,0,Male,38,200,298
153,0,Female,25,152,19
124,0,Female,37,148,44
146,0,Female,30,168,124
192,0,Male,53,188,79
184,184,Male,44,175,159
110,0,Male,42,177,207
123,0,Male,21,159,89
119,119,Female,31,155,71
155,155,Female,42,170,203
178,178,Female,29,164,136
104,0,Female,28,171,58
200,0,Female,42,178,172
134,0,Female,29,177,291
111,0,Female,27,173,201
177,177,Male,52,170,50
113,0,Female,49,173,263
116,0,Female,23,165,176
167,0,Female,39,161,287
160,0,Female,33,172,212
147,0,Female,30,166,138
181,0,Male,59,200,158
108,0,Male,57,175,95
117,0,Female,27,163,95
200,0,Male,30,168,55
183,0,Male,27,162,110
108,0,Male,36,196,73
188,0,Female,36,155,249
169,169,Female,36,157,115
113,0,Female,32,162,70
131,131,Female,28,169,215
131,0,Female,27,156,65
126,0,Female,55,153,236
127,0,Female,32,163,259
174,0,Female,28,162,160
196,0,Female,38,172,67
104,0,Male,53,157,260
198,0,Female,31,139,227
135,0,Male,33,186,212
177,177,Male,41,175,286
121,0,Male,29,185,143
153,153,Female,33,165,63
105,0,Male,12,168,261
126,0,Male,60,167,162
161,161,Female,33,165,218
178,0,Female,47,159,175
128,0,Male,52,184,323
118,0,Female,36,188,77
161,0,Female,36,178,164
152,0,Female,32,176,308
182,0,Male,32,167,182
145,0,Male,28,184,256
191,0,Female,34,173,312
128,0,Female,25,177,320
111,111,Female,33,161,69
128,0,Male,56,198,20
135,0,Female,27,181,283
162,0,Female,48,189,329
178,178,Female,37,153,19
171,171,Female,32,165,302
131,0,Male,29,162,109
153,0,Male,57,164,234
142,0,Female,41,176,16
159,159,Female,26,179,262
113,0,Female,21,163,204
179,179,Male,65,195,189
163,0,Female,27,180,54
160,0,Male,22,168,36
134,0,Female,23,165,18
194,0,Female,36,178,227
163,0,Female,35,180,250
174,0,Male,41,174,116
120,120,Male,46,172,290
159,159,Female,29,167,60
134,0,Female,34,168,72
147,0,Female,28,155,92
166,0,Female,27,160,275
158,0,Male,23,191,60
108,0,Male,39,172,113
139,139,Male,39,186,125
152,0,Female,27,177,272
146,0,Female,29,175,235
132,139,Male,31,179,225
131,131,Female,26,157,79
177,177,Male,49,164,77
133,133,Male,69,183,180
188,0,Female,42,159,85
175,0,Male,50,183,15
117,0,Male,35,168,150
161,161,Female,28,179,90
147,0,Female,31,155,76
130,0,Male,46,200,288
156,0,Female,29,166,196
152,152,Male,33,178,143
110,0,Male,37,175,297
127,127,Female,29,162,48
151,0,Female,25,172,236
112,0,Male,54,179,17
110,0,Male,35,189,272
109,0,Female,39,148,240
142,0,Female,57,173,266
151,0,Female,42,163,212
186,0,Male,35,181,297
147,0,Female,33,160,142
159,159,Female,31,167,32
145,0,Male,44,192,311
199,0,Male,63,173,58
196,0,Male,37,171,291
200,0,Female,29,174,16
124,0,Female,29,149,293
152,152,Female,16,176,65
147,0,Female,31,163,63
124,0,Female,24,154,309
103,103,Male,43,183,254
152,152,Female,18,176,332
154,0,Male,53,176,166
156,156,Female,27,160,61
127,0,Female,34,170,133
155,155,Female,42,166,325
191,0,Female,29,176,87
126,0,Female,50,159,157
171,0,Female,27,181,273
157,0,Male,40,185,156
115,0,Male,52,166,210
167,167,Female,41,150,102
141,0,Female,42,172,220
146,0,Female,20,175,288
169,169,Female,37,180,242
159,0,Female,30,166,26
164,0,Female,29,177,52
133,0,Male,53,180,178
180,0,Female,18,170,131
145,0,Male,40,189,81
125,0,Female,41,197,206
191,0,Female,29,181,188
140,140,Female,40,169,105
194,194,Female,29,187,135
174,0,Female,30,170,271
155,0,Female,23,175,242
136,0,Male,34,163,5
108,0,Male,33,187,225
130,0,Male,22,185,124
180,0,Female,20,178,274
184,184,Male,39,181,118
140,140,Female,35,183,225
122,0,Male,42,186,265
153,0,Female,30,167,318
155,0,Female,14,183,262
154,154,Male,33,179,36
171,0,Male,25,174,322
146,0,Female,35,173,233
191,0,Female,43,171,22
186,0,Male,32,185,90
145,0,Male,30,186,321
116,0,Female,49,151,209
194,0,Female,26,177,17
167,0,Female,31,152,327
191,0,Female,38,176,174
179,0,Male,60,188,124
175,0,Male,56,174,132
178,0,Female,43,164,127
117,0,Male,42,167,270
119,0,Female,36,167,1
129,0,Male,33,195,330
166,0,Female,26,153,50
175,175,Male,59,187,254
141,0,Female,36,178,172
155,0,Female,37,188,243
166,0,Female,29,155,205
116,0,Female,21,154,254
134,0,Female,28,164,259
134,0,Male,40,144,44
172,0,Male,34,167,32
170,0,Female,29,176,98
198,198,Female,32,151,210
121,0,Male,58,178,153
107,0,Female,41,171,330
186,0,Male,43,177,207
122,0,Female,30,169,223
178,0,Female,55,165,208
199,0,Male,57,186,64
120,0,Female,52,187,329
189,0,Male,46,174,302
167,0,Female,35,149,115
187,0,Male,34,179,187
146,0,Female,19,180,183
161,0,Female,30,175,263
164,0,Female,20,170,54
123,0,Male,26,153,96
150,0,Female,26,166,67
145,0,Male,39,201,295
150,0,Female,18,171,312
188,188,Female,42,149,251
155,0,Male,33,180,298
136,0,Female,36,166,228
154,154,Male,38,180,7
197,197,Female,22,156,276
108,108,Male,37,180,104
177,0,Male,49,186,163
178,178,Female,36,160,102
107,0,Male,56,168,44
190,0,Male,23,177,324
113,0,Female,43,166,303
188,188,Female,29,162,229
149,0,Female,23,169,76
192,192,Male,39,202,210
187,0,Male,21,185,244
157,0,Male,36,189,293
154,0,Male,41,177,110
125,125,Male,39,198,203
186,0,Male,38,184,149
144,0,Female,65,192,78
151,0,Female,38,178,130
177,177,Male,45,178,69
131,0,Female,42,147,233
120,120,Male,55,187,110
174,0,Female,32,176,217
188,188,Female,39,153,288
119,0,Female,34,166,302
129,0,Female,44,191,197
186,0,Female,35,172,137
178,0,Female,42,164,105
179,0,Male,39,195,119
162,162,Male,43,193,161
127,127,Female,25,175,276
175,175,Male,51,190,42
153,0,Male,55,166,161
180,0,Female,20,172,115
118,0,Male,35,190,240
156,156,Female,31,159,154
160,0,Female,28,176,318
105,105,Female,35,167,64
137,0,Male,57,179,227
199,0,Male,57,184,151
111,0,Female,44,164,122
141,141,Female,28,172,71
172,0,Male,30,178,2
169,0,Female,35,160,95
197,0,Male,19,169,50
117,0,Male,33,185,26
129,0,Male,28,187,207
180,0,Female,33,160,323
191,0,Female,31,168,17
157,0,Male,39,171,319
142,0,Female,28,174,216
131,0,Female,25,163,240
104,0,Female,31,180,321
167,0,Female,51,160,124
174,0,Female,29,172,57
196,0,Male,21,185,208
132,0,Male,33,178,284
131,0,Female,33,162,247
140,0,Male,35,180,1
172,0,Male,43,188,34
180,0,Female,31,170,151
134,0,Female,22,173,155
140,0,Female,36,166,333
180,0,Female,28,174,247
130,0,Female,49,186,33
153,0,Male,27,174,334
157,0,Male,37,184,78
111,0,Female,39,162,208
135,0,Male,29,182,269
194,0,Female,20,170,96
112,0,Male,47,184,162
151,0,Male,32,159,174
131,0,Female,38,147,120
168,168,Female,29,172,162
120,120,Male,49,178,64
137,0,Male,55,191,127
189,0,Male,38,184,11
171,171,Female,36,178,97
120,120,Male,61,169,310
156,156,Female,31,158,34
111,111,Female,30,168,274
119,0,Female,26,152,326
148,184,Male,27,182,243
180,0,Female,19,168,55
190,0,Female,48,166,239
136,0,Female,42,160,152
122,0,Male,26,185,170
175,175,Male,49,186,265
108,0,Male,40,183,249
103,0,Male,53,179,284
174,0,Male,33,177,203
186,0,Male,32,187,233
196,0,Female,29,154,266
160,0,Male,26,169,290
140,140,Female,29,174,335
148,148,Male,33,194,119
150,150,Female,24,173,86
177,0,Male,30,175,218
154,0,Male,36,175,89
181,0,Male,42,197,154
187,187,Male,31,175,95
159,0,Female,41,165,272
130,0,Male,62,179,53
136,0,Male,42,158,315
143,0,Male,36,174,59
161,0,Female,27,169,318
123,123,Female,22,170,128
162,162,Male,41,183,291
161,0,Female,38,182,21
140,140,Female,33,182,138
133,133,Male,66,173,55
194,0,Female,18,167,25
104,104,Female,27,177,7
187,187,Male,43,176,48
175,175,Male,53,175,293
153,0,Female,27,172,8
113,113,Female,30,162,145
186,0,Male,34,178,97
122,0,Female,43,193,152
118,0,Male,27,179,61
190,190,Female,51,168,81
196,196,Female,38,173,151
112,0,Male,42,170,75
102,0,Female,20,170,140
133,0,Male,53,178,53
111,111,Female,26,169,263
147,147,Female,40,160,24
144,0,Male,56,181,286
170,0,Female,28,163,263
151,0,Male,42,172,40
167,0,Female,51,151,80
156,156,Female,33,165,135
135,135,Female,29,183,156
160,160,Female,30,177,77
113,113,Female,41,154,119
143,143,Female,28,173,18
192,0,Male,27,188,271
105,105,Female,30,167,122
174,0,Male,31,176,263
173,173,Male,32,174,261
150,0,Female,20,165,106
122,0,Male,34,172,100
136,0,Male,46,157,61
128,0,Female,17,187,128
159,159,Female,44,180,230
121,0,Male,39,183,48
131,131,Female,28,157,50
147,0,Female,28,159,251
104,0,Female,29,175,194
155,0,Female,26,180,302
188,0,Female,35,157,46
113,113,Female,43,152,118
190,190,Male,34,180,244
105,0,Female,40,162,127
102,102,Female,30,175,170
154,0,Female,30,186,273
172,0,Male,35,178,97
131,0,Male,46,164,6
160,0,Female,47,175,307
171,0,Male,14,173,212
182,182,Male,42,181,43
146,0,Female,28,174,172
112,0,Male,36,182,57
165,0,Female,32,174,22
192,0,Male,24,207,117
195,0,Male,59,178,131
173,173,Male,26,179,3
179,0,Male,47,188,66
177,0,Female,60,173,66
148,0,Male,32,193,88
169,169,Female,20,174,161
169,0,Male,60,155,150
172,0,Female,21,174,207
183,0,Male,51,159,303
169,0,Female,64,169,334
128,0,Male,43,186,109
122,0,Male,46,184,138
130,0,Male,46,188,146
167,0,Male,39,156,313
200,0,Male,37,180,129
154,154,Male,28,187,58
114,0,Male,65,178,236
143,0,Female,25,180,223
145,0,Male,38,175,61
144,0,Male,42,172,65
135,0,Female,32,180,216
148,0,Male,35,176,5
167,0,Female,52,150,273
195,0,Male,35,160,141
108,108,Male,34,189,125
132,0,Male,38,173,11
119,119,Female,31,165,298
187,187,Male,50,173,291
176,176,Male,29,188,32
103,0,Female,8,174,93
189,0,Male,42,173,109
113,0,Female,42,167,87
147,0,Female,42,163,10
189,0,Male,24,168,326
149,149,Female,23,161,224
107,0,Female,35,173,325
120,120,Male,63,178,11
161,0,Female,29,182,60
141,0,Female,27,173,188
151,151,Female,38,170,102
147,0,Female,32,155,282
195,0,Male,59,178,332
152,0,Male,31,175,222
150,0,Female,25,182,61
188,188,Female,31,166,22
105,0,Female,32,168,286
195,0,Male,51,178,177
168,0,Female,23,170,100
153,0,Female,40,164,77
128,0,Male,44,196,288
114,0,Male,60,169,180
175,0,Male,56,187,60
186,0,Male,37,175,228
184,0,Female,37,175,155
143,0,Female,28,176,95
147,0,Female,27,156,11
135,135,Female,33,183,219
119,119,Female,28,167,297
181,0,Female,0,185,73
152,152,Female,22,180,307
138,0,Female,31,163,12
155,0,Male,46,179,119
197,0,Female,37,163,237
151,0,Female,23,173,293
108,0,Male,37,185,182
170,0,Female,25,172,194
113,0,Female,35,176,208
168,168,Female,34,176,262
168,0,Female,49,173,135
184,0,Male,35,183,82
191,191,Female,34,172,333
197,123,Female,24,172,257
196,0,Male,36,181,19
187,187,Male,34,190,223
147,147,Female,31,166,99
121,0,Female,32,179,153
139,139,Male,42,186,62
183,183,Female,26,170,15
122,0,Male,44,178,230
138,0,Male,39,162,276
142,0,Female,33,162,16
111,111,Female,23,169,46
167,0,Female,46,150,209
163,0,Female,32,164,71
181,0,Male,41,192,31
166,166,Female,25,160,249
128,0,Male,48,182,185
116,0,Female,25,162,284
164,164,Female,34,170,295
171,171,Female,26,175,119
190,190,Female,40,179,5
162,162,Male,42,199,29
183,0,Female,32,170,261
185,0,Female,29,176,95
102,0,Female,26,170,67
144,0,Male,33,177,175
120,0,Male,56,181,99
200,0,Male,47,188,262
148,148,Male,27,193,114
190,190,Female,38,177,63
187,187,Male,24,181,99
105,0,Female,35,174,181
128,0,Male,44,181,76
182,182,Male,36,177,177
199,0,Male,47,173,14
153,0,Female,30,162,219
145,0,Male,33,200,113
164,0,Female,42,177,160
144,144,Male,38,174,83
160,0,Female,34,168,239
127,0,Female,25,164,157
152,152,Female,28,188,316
164,0,Female,33,174,235
170,0,Male,34,181,229
179,0,Male,63,181,317
182,0,Male,44,183,62
186,0,Male,27,193,277
130,0,Male,42,184,296
167,0,Female,35,149,334
181,0,Male,63,183,152
178,178,Female,34,169,101
165,0,Female,33,158,156
196,0,Male,67,167,31
142,142,Female,29,183,86
154,0,Male,38,185,330
192,0,Female,39,191,271
110,0,Female,14,180,333
192,0,Male,44,190,40
172,0,Male,36,171,309
112,0,Female,44,178,317
125,0,Male,30,194,192
162,162,Male,41,191,296
123,0,Male,33,163,220
108,0,Male,22,183,79
115,0,Male,29,172,64
176,0,Female,33,177,1
105,105,Female,37,166,80
113,0,Female,32,154,79
167,0,Female,60,151,247
142,142,Female,29,156,213
161,0,Female,28,175,296
139,0,Male,45,201,280
199,0,Male,60,188,258
154,154,Male,36,192,100
164,0,Female,24,176,309
170,0,Female,46,172,210
109,109,Female,30,156,271
127,0,Female,24,180,167
164,0,Female,31,175,204
164,0,Female,40,172,276
178,0,Male,36,167,34
126,0,Female,61,149,309
173,173,Male,44,172,282
152,152,Female,22,177,178
195,0,Male,45,174,239
187,0,Male,29,187,216
140,140,Female,40,167,246
128,0,Male,39,179,330
132,0,Male,56,177,60
158,0,Male,32,188,164
146,0,Female,32,175,107
125,0,Male,32,192,90
169,0,Female,32,167,158
104,0,Female,31,172,11
106,0,Female,33,157,201
158,0,Male,30,173,120
120,0,Male,41,189,37
117,0,Male,39,164,253
145,0,Male,61,196,113
144,0,Male,52,181,220
129,0,Male,37,194,254
182,173,Male,33,178,61
131,0,Female,22,155,320
131,0,Female,23,148,295
142,0,Female,27,163,29
175,175,Male,54,188,145
192,0,Male,38,175,98
127,0,Female,31,161,301
160,0,Male,31,169,177
190,190,Female,53,179,155
139,0,Male,48,190,264
164,164,Female,36,168,39
182,182,Male,41,182,189
133,0,Male,58,181,321
169,169,Female,22,164,129
198,198,Female,7,144,2
189,0,Female,28,166,168
126,0,Female,32,151,146
111,111,Female,31,167,86
150,150,Female,19,166,208
141,193,Female,39,178,46
180,0,Female,33,175,158
121,0,Male,23,174,217
156,156,Female,33,153,40
149,0,Female,25,153,225
195,0,Male,40,182,1
109,0,Female,43,166,316
164,164,Female,28,170,6
150,0,Female,23,174,262
122,0,Male,45,173,53
182,0,Male,35,179,186
129,129,Male,31,196,66
173,0,Male,47,180,112
161,161,Female,30,182,62
173,173,Male,34,183,214
168,0,Male,49,170,68
185,185,Female,22,165,164
113,113,Female,37,156,250
122,0,Male,31,167,255
170,0,Female,47,177,257
148,0,Male,25,186,211
170,170,Female,28,184,332
133,133,Male,69,178,277
105,0,Male,25,162,119
166,0,Female,26,153,15
135,0,Female,0,187,290
139,139,Male,46,193,60
109,109,Female,33,153,30
153,0,Female,23,172,15
127,0,Female,31,167,67
187,0,Male,41,187,196
127,0,Female,46,165,237
145,0,Male,39,177,106
113,0,Male,28,166,135
118,0,Female,27,175,164
119,0,Female,37,151,280
111,111,Female,25,173,321
107,0,Female,34,173,102
140,140,Male,27,170,283
133,133,Male,56,170,72
174,0,Female,32,181,203
167,0,Female,28,153,330
138,0,Female,21,158,41
183,183,Female,27,159,269
145,145,Male,31,187,171
171,0,Female,33,176,224
174,0,Female,25,185,315
191,191,Female,32,178,302
194,0,Female,34,169,4
135,0,Male,26,187,112
167,0,Female,35,153,295
