I,F,G,A,H,T
115,0,Male,45,187,130
157,157,Male,44,177,263
162,0,Male,34,178,46
173,173,Male,34,178,71
194,0,Female,41,182,282
170,0,Female,32,176,137
183,183,Female,23,168,184
119,0,Female,27,157,46
160,0,Female,33,173,304
167,167,Female,39,151,140
173,173,Male,20,173,69
173,173,Male,29,182,71
124,0,Female,24,151,176
118,0,Male,42,190,233
117,0,Male,35,173,53
152,152,Female,25,178,297
194,194,Female,24,180,124
122,0,Female,36,182,86
143,0,Female,30,179,261
116,0,Female,20,160,100
116,0,Male,20,158,100
136,0,Female,37,160,287
164,0,Female,24,168,328
125,125,Male,26,181,148
152,152,Female,31,179,327
104,0,Female,40,182,329
156,156,Female,44,156,207
117,0,Male,52,171,52
148,148,Male,31,182,206
118,0,Male,47,180,98
167,0,Female,37,155,144
165,0,Female,28,175,149
194,0,Female,38,182,126
194,194,Female,27,166,124
181,0,Male,52,186,323
151,0,Female,50,168,307
173,173,Male,48,179,146
138,0,Female,33,160,81
131,0,Female,25,152,286
149,0,Female,28,157,275
183,183,Female,29,161,184
144,0,Male,60,182,145
105,0,Female,39,178,334
180,0,Female,29,175,20
125,125,Male,39,200,28
164,0,Female,32,178,127
132,0,Male,18,179,172
123,0,Female,34,170,297
110,0,Male,49,173,40
158,0,Male,41,192,48
134,0,Female,24,173,174
146,146,Female,23,171,77
129,0,Male,17,189,271
126,0,Female,33,156,152
112,0,Male,37,171,261
145,0,Male,31,186,122
119,119,Female,32,163,45
156,0,Female,38,157,249
110,110,Male,31,180,10
168,168,Female,29,171,197
193,0,Female,33,170,298
126,0,Female,25,154,177
112,0,Male,48,174,122
125,125,Male,31,191,223
129,0,Male,59,186,275
191,0,Female,28,174,19
109,109,Female,31,172,123
138,0,Female,26,152,2
141,0,Female,34,165,203
183,0,Female,36,163,124
163,0,Female,30,183,267
175,175,Male,56,186,315
132,0,Female,45,178,334
115,0,Male,57,196,132
112,0,Male,38,177,262
190,0,Female,50,180,45
110,0,Male,30,178,8
172,0,Male,39,166,41
199,0,Male,46,182,178
194,194,Female,28,182,58
138,0,Female,51,151,79
153,0,Female,29,153,87
165,0,Female,28,179,116
165,0,Female,46,169,149
135,0,Female,40,183,46
162,162,Male,59,193,149
176,0,Male,39,190,105
113,0,Male,23,165,239
150,0,Female,11,176,271
104,0,Female,35,170,147
178,178,Female,41,143,299
130,0,Male,51,184,210
134,0,Female,28,168,174
115,115,Male,40,185,181
171,0,Female,26,168,22
131,0,Female,7,151,312
139,0,Male,44,181,83
182,0,Male,28,173,74
184,0,Male,32,181,275
131,0,Male,21,152,282
115,0,Male,45,181,181
105,105,Female,37,171,15
159,0,Female,33,163,122
172,0,Male,26,190,42
126,0,Female,27,172,174
148,148,Male,31,186,312
126,0,Male,48,165,151
160,0,Female,25,167,176
158,0,Male,44,180,48
136,0,Male,32,161,249
172,0,Male,65,183,132
111,111,Female,28,177,137
179,0,Male,53,191,104
170,0,Female,30,161,138
174,0,Female,19,177,187
118,0,Female,41,184,101
151,0,Female,32,170,235
187,0,Male,22,178,254
161,161,Female,33,185,80
115,115,Male,40,194,181
111,0,Male,14,161,218
124,0,Female,29,159,117
174,0,Female,30,168,189
177,0,Male,39,169,22
113,0,Female,36,160,148
161,0,Female,33,174,284
144,0,Male,25,195,92
116,0,Female,30,165,138
188,188,Female,24,155,7
102,0,Female,43,167,281
103,0,Male,42,179,55
160,0,Female,32,169,308
133,0,Male,57,180,171
117,0,Female,32,178,105
164,164,Female,32,170,128
145,0,Male,37,191,109
147,0,Female,44,154,222
124,0,Female,48,156,176
104,0,Female,28,170,330
164,0,Female,36,175,56
188,188,Female,22,160,6
191,0,Female,61,178,20
159,159,Female,33,176,249
138,138,Female,25,159,1
188,0,Female,21,157,180
151,151,Female,40,171,142
119,119,Female,32,161,219
148,148,Male,25,181,204
120,0,Male,54,177,122
171,0,Female,36,185,23
121,0,Male,58,172,207
134,0,Female,33,169,174
163,0,Female,30,174,117
113,0,Female,37,161,239
123,123,Female,26,165,95
109,109,Female,27,168,72
139,0,Male,34,187,85
111,111,Female,30,174,219
138,0,Female,34,158,77
188,188,Female,27,157,116
171,0,Female,26,175,46
121,0,Male,29,185,245
162,0,Male,55,191,78
114,114,Male,65,169,157
130,0,Male,45,185,328
119,119,Female,30,166,43
154,0,Male,38,175,309
143,0,Female,22,175,307
131,0,Male,43,149,283
140,140,Female,37,170,123
115,0,Male,30,190,155
160,0,Male,35,172,175
116,0,Female,24,165,140
163,163,Female,29,168,266
124,0,Female,30,155,116
147,0,Female,41,160,222
119,119,Female,30,158,217
145,0,Male,55,194,124
173,173,Male,30,181,147
102,102,Female,31,175,243
125,125,Male,31,199,148
171,0,Female,25,170,23
164,0,Female,38,164,59
124,0,Female,29,150,115
161,161,Female,25,172,296
111,0,Male,62,173,220
125,0,Male,31,190,28
179,0,Male,58,187,107
168,168,Female,23,174,69
146,0,Female,29,174,104
157,0,Male,45,189,266
166,0,Female,28,160,234
111,0,Male,18,161,136
181,0,Male,39,183,300
185,185,Female,35,176,54
140,140,Female,37,175,105
134,134,Female,25,161,22
135,0,Female,28,172,268
114,0,Male,54,177,280
112,0,Male,38,172,50
159,159,Female,35,165,122
116,0,Female,38,155,81
108,0,Male,40,184,30
110,0,Male,38,176,10
194,0,Female,35,178,279
171,0,Female,29,170,48
149,0,Female,21,160,275
199,0,Female,20,179,178
111,111,Female,30,167,280
139,139,Male,30,182,82
104,0,Female,26,173,151
192,0,Female,28,185,228
148,0,Male,40,182,86
186,0,Male,31,182,268
191,191,Female,30,158,254
150,0,Female,28,178,270
160,0,Male,32,172,174
147,0,Female,28,171,145
162,162,Male,56,183,48
126,126,Female,60,164,130
176,176,Male,31,175,107
167,0,Female,47,148,148
183,0,Female,32,174,242
154,0,Male,40,174,275
142,142,Female,21,179,326
160,0,Female,25,169,27
155,0,Female,35,167,108
179,0,Male,60,188,132
188,188,Female,33,154,179
144,0,Male,58,174,94
184,184,Male,40,174,275
151,0,Female,36,175,234
186,0,Male,30,191,24
190,190,Female,50,178,46
181,0,Male,26,181,302
128,128,Male,46,178,160
135,0,Female,49,186,266
146,0,Female,21,180,14
146,0,Female,28,180,16
124,0,Female,28,167,115
139,139,Male,34,189,84
151,0,Female,36,175,307
153,0,Male,27,166,77
159,0,Female,27,178,32
138,0,Female,27,152,78
193,0,Male,34,162,31
197,197,Female,22,170,152
141,0,Female,27,184,12
181,0,Male,41,187,323
113,0,Female,32,163,242
166,166,Female,27,156,8
136,0,Female,27,170,252
138,0,Female,28,166,1
117,0,Female,27,174,52
136,0,Female,32,175,250
189,0,Male,21,175,155
157,0,Male,54,189,104
111,0,Female,47,190,219
142,0,Female,35,178,79
196,196,Male,37,168,315
107,0,Male,36,170,288
166,166,Female,26,151,233
103,103,Male,53,167,308
191,0,Female,38,169,19
154,0,Male,35,174,308
119,0,Female,28,157,44
122,122,Male,37,175,29
121,0,Male,49,175,314
145,0,Male,49,181,108
125,125,Male,33,194,222
189,0,Male,41,182,154
154,0,Male,35,174,274
198,198,Female,17,132,175
122,0,Male,20,179,243
113,0,Male,30,165,38
158,0,Male,27,177,45
123,46,Female,31,155,95
118,0,Female,31,197,99
126,0,Female,45,164,131
140,140,Female,29,190,102
171,0,Male,42,169,24
101,0,Male,24,180,71
155,155,Female,17,184,183
135,0,Female,25,177,49
199,0,Male,47,183,180
106,106,Female,29,164,58
105,105,Female,27,163,205
189,0,Male,43,175,80
123,0,Female,23,160,95
183,183,Female,27,164,125
174,0,Female,26,170,303
130,130,Male,49,171,330
195,0,Male,52,186,257
174,0,Female,25,182,156
127,127,Female,31,160,204
159,159,Female,30,178,125
145,0,Male,8,186,108
148,148,Male,29,187,206
140,140,Female,32,173,214
129,0,Male,27,195,271
189,0,Male,24,165,80
199,0,Male,47,179,179
160,0,Female,30,157,26
195,0,Male,40,163,258
158,0,Male,28,187,50
154,0,Male,42,175,6
200,0,Male,37,193,92
168,168,Female,28,167,196
159,159,Female,30,169,31
104,104,Female,37,170,152
164,164,Female,25,165,130
181,0,Male,65,184,300
104,0,Female,23,165,145
131,0,Female,34,153,282
189,0,Male,50,166,77
165,0,Female,40,170,96
111,111,Female,33,166,281
150,0,Male,51,174,270
186,0,Male,45,180,24
164,0,Female,38,173,330
181,0,Male,42,188,301
127,0,Female,33,173,84
188,188,Female,42,151,3
162,162,Male,39,193,78
107,0,Female,39,170,75
117,0,Male,35,177,53
129,0,Male,33,190,278
151,0,Female,35,172,235
143,0,Female,41,183,263
115,0,Male,50,178,181
191,191,Female,33,170,18
111,0,Female,20,173,280
129,129,Male,32,191,278
179,0,Male,15,189,253
183,0,Male,53,167,185
136,136,Female,50,175,252
160,160,Male,31,162,306
117,0,Male,37,167,53
153,153,Female,24,162,86
130,0,Male,30,185,211
104,104,Female,35,167,333
112,0,Male,41,188,122
169,169,Female,34,166,69
142,142,Female,29,177,324
140,140,Male,24,169,123
160,160,Female,26,171,176
155,0,Female,50,181,105
183,0,Female,40,171,126
200,0,Male,41,178,123
199,0,Male,30,173,178
118,0,Male,32,195,98
156,156,Female,42,157,318
200,0,Male,41,177,235
112,0,Female,42,178,121
182,0,Male,33,171,254
169,0,Female,38,153,139
190,0,Female,42,179,101
119,0,Female,31,161,43
110,110,Female,47,167,306
121,121,Male,29,181,247
132,0,Male,32,181,237
126,0,Female,41,170,131
170,170,Female,27,177,292
176,0,Male,34,176,330
168,168,Female,29,173,68
126,0,Female,31,163,152
173,0,Female,40,175,147
184,184,Male,24,171,217
119,119,Female,27,164,219
151,0,Female,48,166,308
194,0,Male,41,179,280
198,198,Female,46,152,183
123,123,Female,24,155,297
199,0,Male,43,179,167
106,106,Female,29,152,50
160,0,Female,35,179,27
165,0,Female,13,172,113
172,0,Male,19,176,255
136,0,Male,47,165,250
150,0,Female,26,164,323
159,159,Female,33,166,31
139,139,Male,39,201,115
125,125,Male,24,181,222
193,0,Male,52,165,299
169,0,Female,32,157,139
131,0,Female,32,155,312
116,0,Female,33,161,101
140,140,Female,30,178,102
125,125,Male,25,192,150
155,0,Female,25,168,107
112,0,Female,0,177,261
166,166,Female,28,163,6
124,0,Female,26,148,88
171,171,Female,43,146,26
192,0,Male,16,194,117
168,0,Female,22,175,249
159,53,Female,24,168,122
161,0,Female,34,174,296
189,0,Male,44,164,156
157,157,Male,39,182,104
165,0,Female,20,165,150
170,0,Female,26,179,199
159,159,Female,39,168,121
154,0,Male,19,173,309
150,0,Female,25,156,236
128,0,Male,34,184,126
154,0,Male,40,177,311
200,0,Female,32,185,121
126,0,Female,30,155,153
145,0,Male,34,187,25
163,0,Female,40,177,280
113,113,Female,30,162,239
115,0,Female,38,190,154
195,0,Male,36,176,139
120,0,Male,49,185,160
181,0,Male,49,195,302
194,194,Female,34,186,283
168,0,Female,29,176,68
101,0,Male,37,166,70
109,0,Female,25,168,69
193,0,Female,27,161,297
169,0,Female,53,170,218
139,139,Male,35,193,121
146,0,Female,26,164,16
193,0,Female,24,166,297
187,0,Male,36,184,134
108,0,Male,34,185,29
101,0,Male,31,178,74
139,0,Male,21,194,82
178,178,Female,47,162,298
166,0,Male,50,150,6
168,0,Female,28,164,250
136,0,Male,33,175,286
134,0,Female,27,169,173
178,178,Female,33,161,173
198,198,Male,23,134,182
190,0,Male,50,164,15
160,160,Female,30,168,26
158,0,Male,44,179,48
128,0,Male,45,185,155
127,0,Female,35,168,89
146,0,Female,23,171,15
119,0,Female,35,170,46
152,152,Female,27,180,295
134,0,Female,27,168,22
120,120,Male,47,173,158
161,0,Female,40,175,283
158,0,Male,27,185,44
171,0,Female,30,179,49
114,0,Female,52,173,278
175,0,Male,27,188,316
160,0,Female,29,168,176
126,0,Female,35,163,150
194,194,Female,27,174,58
162,0,Female,53,186,45
184,0,Male,28,182,217
157,0,Male,46,182,265
157,0,Male,42,192,89
187,0,Male,44,177,131
161,161,Female,34,169,79
128,0,Female,37,180,127
154,0,Male,41,182,274
108,0,Male,27,177,297
169,169,Female,32,173,66
136,0,Female,50,173,141
178,178,Female,41,148,299
146,0,Female,19,179,18
166,0,Female,36,159,37
147,0,Male,23,161,58
117,0,Female,33,171,135
146,0,Female,26,178,101
183,0,Male,27,166,183
118,0,Male,43,205,145
176,0,Male,25,173,167
163,0,Female,22,176,117
195,0,Male,50,170,142
145,0,Male,38,200,111
153,0,Female,25,152,76
124,0,Female,37,148,176
146,0,Female,30,168,15
192,0,Male,53,188,230
184,184,Male,44,175,18
110,0,Male,42,177,10
123,0,Male,21,159,97
119,119,Female,31,155,45
155,155,Female,42,170,183
178,178,Female,29,164,174
104,0,Female,28,171,330
200,0,Male,47,178,93
134,0,Female,29,177,144
111,0,Female,27,173,280
177,177,Male,52,170,21
113,0,Female,49,173,36
116,0,Female,23,165,79
167,0,Female,39,161,148
160,0,Female,33,172,305
147,0,Female,30,166,146
181,0,Male,59,200,200
108,0,Male,57,175,295
117,0,Female,27,163,134
200,0,Male,30,168,237
183,0,Male,27,162,240
108,0,Male,36,196,32
188,0,Female,36,155,182
169,169,Female,36,157,216
113,0,Female,32,162,148
131,131,Female,28,169,288
131,0,Female,26,156,284
126,0,Female,55,153,175
127,0,Female,32,163,86
174,0,Female,28,162,155
196,0,Female,38,172,290
104,0,Male,53,157,146
198,0,Female,31,139,296
135,0,Male,33,186,48
177,177,Male,41,175,247
121,0,Male,29,185,210
153,153,Female,33,165,76
105,0,Male,12,168,335
126,0,Male,60,167,151
161,161,Female,33,165,81
178,0,Female,47,159,174
128,0,Male,52,184,128
118,0,Female,36,188,233
161,0,Female,36,178,79
152,0,Female,32,176,239
182,0,Male,32,167,251
145,0,Male,28,184,123
191,0,Female,34,173,19
128,0,Female,25,177,155
111,111,Female,33,161,282
128,0,Male,56,198,126
135,0,Female,27,181,48
162,0,Female,48,189,49
178,178,Female,37,153,174
171,171,Female,32,165,23
131,0,Male,29,162,283
153,0,Male,57,164,31
142,0,Female,41,176,5
159,159,Female,26,179,249
113,0,Female,21,163,150
179,179,Male,65,195,104
163,0,Female,27,180,117
160,0,Male,22,168,174
134,0,Female,23,165,171
194,0,Female,36,178,127
163,0,Female,35,180,279
174,0,Male,41,174,155
120,120,Male,46,172,125
159,159,Female,29,167,35
134,0,Female,34,168,144
147,0,Female,28,155,221
166,0,Female,27,160,41
158,0,Male,23,191,43
108,0,Male,39,172,309
139,139,Male,39,186,121
152,0,Female,27,177,241
146,0,Female,29,175,79
132,139,Male,31,179,238
131,131,Female,26,157,312
177,177,Male,49,164,22
133,133,Male,69,183,172
188,0,Female,42,159,116
175,0,Male,50,183,316
117,0,Male,35,168,132
161,161,Female,28,179,81
147,0,Female,31,155,56
130,0,Male,46,200,330
156,0,Female,29,166,207
152,152,Male,33,178,327
110,0,Male,37,175,8
127,127,Female,29,162,283
151,0,Female,25,172,233
112,0,Male,54,179,122
110,0,Male,35,189,39
109,0,Female,39,148,69
142,0,Female,57,173,5
151,0,Female,42,163,235
186,0,Male,35,181,268
147,0,Female,34,160,146
159,159,Female,31,167,32
145,0,Male,44,192,122
199,0,Male,63,173,168
196,0,Male,37,171,315
200,0,Female,29,174,121
124,0,Female,29,149,179
152,152,Female,16,176,326
147,0,Female,31,163,60
124,0,Female,24,154,176
103,103,Male,43,183,58
152,152,Female,18,176,240
154,0,Male,53,176,308
156,156,Female,27,160,247
127,0,Female,34,170,87
155,155,Female,42,166,108
191,0,Female,29,176,20
126,0,Female,50,159,129
171,0,Female,27,181,24
157,0,Male,40,185,265
115,0,Male,52,166,153
167,167,Female,41,150,222
141,0,Female,42,172,10
146,0,Female,20,175,76
169,169,Female,37,180,66
159,0,Female,30,166,249
164,164,Female,29,177,126
133,0,Male,53,180,215
180,0,Female,18,170,275
145,0,Male,40,189,107
125,0,Female,41,197,222
191,0,Female,29,181,18
140,140,Female,40,169,105
194,194,Female,29,187,280
174,0,Female,30,170,156
155,0,Female,23,175,183
136,0,Male,34,163,287
108,108,Male,33,187,296
130,0,Male,22,185,328
180,0,Female,20,178,22
184,184,Male,39,181,276
140,140,Female,35,183,102
122,0,Male,42,186,243
153,0,Female,30,167,28
155,0,Female,14,183,181
154,154,Male,33,179,309
171,0,Male,25,174,148
146,0,Female,35,173,16
191,0,Female,43,171,254
186,0,Male,32,185,24
145,0,Male,30,186,24
116,0,Female,49,151,81
194,0,Female,26,177,125
167,0,Female,31,152,140
191,0,Female,38,176,19
179,0,Male,60,188,133
175,0,Male,56,174,212
178,0,Female,43,164,299
117,0,Male,42,167,135
119,0,Female,36,167,221
129,0,Male,33,195,270
166,0,Female,26,153,5
175,175,Male,59,187,52
141,0,Female,36,178,203
155,0,Female,37,188,104
166,0,Female,29,155,5
116,0,Female,21,154,81
134,0,Female,28,164,144
134,0,Male,40,144,22
172,0,Male,34,167,136
170,0,Female,29,176,139
198,198,Female,32,151,182
121,0,Male,58,178,314
107,0,Female,41,171,72
186,0,Male,43,177,269
122,0,Female,30,169,90
178,0,Female,55,165,222
199,0,Male,57,186,167
120,0,Female,52,187,159
189,0,Male,46,174,77
167,0,Female,35,149,221
187,0,Male,34,179,213
146,0,Female,19,180,101
161,0,Female,30,175,283
164,0,Female,20,170,328
123,0,Male,26,153,94
150,0,Female,26,166,236
145,0,Male,39,201,107
150,0,Female,18,171,236
188,188,Female,42,149,5
155,0,Male,33,180,107
136,0,Female,36,166,250
154,154,Male,38,180,308
197,197,Female,22,156,153
108,108,Male,37,180,298
177,0,Male,49,186,23
178,178,Female,36,160,174
107,0,Male,56,168,288
190,0,Male,23,177,14
113,0,Female,43,166,148
188,188,Female,29,162,181
149,0,Female,23,169,259
192,0,Male,39,202,230
187,0,Male,21,185,215
157,0,Male,36,189,106
154,0,Male,41,177,312
125,125,Male,39,198,151
186,0,Male,38,184,65
144,0,Female,65,192,146
151,0,Female,38,178,139
177,177,Male,45,178,246
131,0,Female,42,147,315
120,120,Male,55,187,44
174,0,Female,32,176,302
188,188,Female,39,153,117
119,0,Female,34,166,43
129,0,Female,44,191,270
186,0,Female,35,172,269
178,0,Female,42,164,223
179,0,Male,39,195,256
162,162,Male,43,193,148
127,127,Female,25,175,86
175,175,Male,51,190,316
153,0,Male,55,166,28
180,0,Female,20,172,294
118,0,Male,35,190,233
156,156,Female,31,159,246
160,160,Female,28,176,175
105,105,Female,35,167,15
137,0,Male,57,179,112
199,0,Male,57,184,171
111,0,Female,44,164,218
141,141,Female,28,172,13
172,0,Male,30,178,131
169,0,Female,35,160,137
197,0,Male,19,169,102
117,0,Male,33,185,52
129,0,Male,28,187,271
180,0,Female,33,160,275
191,0,Female,31,168,256
157,0,Male,39,171,105
142,0,Female,28,174,81
131,0,Female,25,163,269
104,0,Female,31,180,331
167,0,Female,51,160,224
174,0,Female,29,172,303
196,0,Male,21,185,292
132,0,Male,33,178,237
131,0,Female,33,162,271
140,0,Male,35,180,105
172,0,Male,43,188,133
180,0,Female,31,170,294
134,0,Female,22,173,172
140,0,Female,36,166,123
180,0,Female,28,174,20
130,0,Female,49,186,334
153,0,Male,27,174,84
157,0,Male,37,184,90
111,0,Female,39,162,137
135,0,Male,29,182,46
194,0,Female,20,170,279
112,0,Male,47,184,52
151,0,Male,32,159,236
131,131,Female,38,147,270
168,168,Female,29,172,249
120,120,Male,49,178,159
137,0,Male,55,191,112
189,0,Male,38,184,154
171,171,Female,36,178,24
120,120,Male,61,169,158
156,156,Female,31,158,206
111,111,Female,31,168,281
119,0,Female,26,152,217
148,184,Male,27,182,309
180,0,Female,19,168,293
190,0,Female,48,166,48
136,0,Female,42,160,250
122,0,Male,26,185,245
175,175,Male,49,186,52
108,0,Male,40,183,29
103,0,Male,53,179,145
174,0,Male,33,177,155
186,186,Male,32,187,23
196,0,Female,29,154,229
160,0,Male,26,169,26
140,140,Female,29,174,103
148,148,Male,33,194,85
150,150,Female,24,173,271
177,0,Male,30,175,247
154,0,Male,36,175,10
181,0,Male,42,197,200
187,187,Male,31,175,130
159,0,Female,41,165,33
130,0,Male,62,179,210
136,0,Male,42,158,252
143,0,Male,36,174,307
161,0,Female,27,169,296
123,123,Female,22,170,94
162,162,Male,41,183,46
161,0,Female,38,182,283
140,140,Female,33,182,214
133,133,Male,66,173,163
194,0,Female,18,167,280
104,104,Female,27,177,146
187,187,Male,43,176,252
175,175,Male,53,175,211
153,0,Female,27,172,27
113,113,Female,30,162,150
186,0,Male,34,178,23
122,0,Female,43,193,27
118,0,Male,27,179,233
190,190,Female,51,168,46
196,196,Female,38,173,291
112,0,Male,42,170,51
102,0,Female,20,170,244
133,0,Male,53,178,163
111,111,Female,29,169,220
147,147,Female,40,160,146
144,0,Male,56,181,169
170,0,Female,28,163,137
151,0,Male,42,172,139
167,0,Female,51,151,221
156,156,Female,33,165,245
135,135,Female,29,183,50
160,160,Female,30,177,306
113,113,Female,41,154,38
143,143,Female,28,173,262
192,0,Male,27,188,120
105,105,Female,30,167,205
174,0,Male,31,176,302
173,173,Male,32,174,145
150,0,Female,20,165,270
122,0,Male,34,172,86
136,0,Male,46,157,249
128,0,Female,17,187,157
159,159,Female,44,180,121
121,0,Male,39,183,313
131,131,Female,28,157,271
147,0,Female,28,159,56
104,0,Female,29,175,145
155,0,Female,26,180,107
188,0,Female,35,157,4
113,113,Female,43,152,36
190,190,Male,34,180,17
105,0,Female,40,162,16
102,102,Female,30,175,283
154,0,Female,30,186,6
172,0,Male,35,178,254
131,0,Male,46,164,312
160,0,Female,47,175,176
171,0,Male,14,173,145
182,182,Male,42,181,64
146,0,Female,28,174,15
112,0,Male,36,182,121
165,0,Female,32,174,96
192,0,Male,24,207,121
195,0,Male,59,178,70
173,173,Male,26,179,149
179,0,Male,47,188,256
177,0,Female,60,173,23
148,0,Male,32,193,86
169,0,Female,20,174,219
169,0,Male,60,155,218
172,0,Female,21,174,42
183,0,Male,51,159,183
169,0,Female,64,169,217
128,0,Male,43,186,128
122,0,Male,46,184,246
130,0,Male,46,188,210
167,0,Male,39,156,151
200,0,Male,37,180,237
154,0,Male,28,187,309
114,0,Male,65,178,154
143,0,Female,25,180,266
145,0,Male,38,175,23
144,0,Male,42,172,92
135,0,Female,32,180,318
148,0,Male,35,176,87
167,0,Female,52,150,140
195,0,Male,35,160,72
108,108,Male,34,189,28
132,0,Male,38,173,236
119,119,Female,31,165,219
187,187,Male,50,173,130
176,176,Male,29,188,329
103,0,Female,8,174,307
189,0,Male,42,173,274
113,0,Female,42,167,150
147,0,Female,42,163,57
189,0,Male,24,168,274
149,149,Female,23,161,91
107,0,Female,35,173,288
120,120,Male,63,178,158
161,0,Female,29,182,284
141,0,Female,27,173,13
151,151,Female,38,170,139
147,0,Female,32,155,222
195,0,Male,59,178,258
152,0,Male,31,175,298
150,0,Female,25,182,324
188,188,Female,31,166,180
105,0,Female,32,168,205
195,0,Male,51,178,73
168,0,Female,23,170,247
153,0,Female,40,164,78
128,0,Male,44,196,128
114,0,Male,60,169,280
175,0,Male,56,187,52
186,0,Male,37,175,24
184,184,Male,39,175,276
143,0,Female,28,176,308
147,0,Female,27,156,146
135,0,Female,33,183,319
119,119,Female,28,167,291
181,0,Female,0,185,201
152,152,Female,22,180,295
138,0,Female,31,163,2
155,0,Male,46,179,181
197,0,Female,37,163,154
151,0,Female,23,173,140
108,0,Male,37,185,29
170,0,Female,25,172,294
113,0,Female,35,176,36
168,168,Female,34,176,200
168,0,Female,49,173,249
184,0,Male,35,183,219
191,191,Female,34,172,22
197,123,Female,24,172,50
196,0,Male,35,181,290
187,187,Male,34,190,252
147,147,Female,31,166,150
121,0,Female,32,179,208
139,139,Male,42,186,116
183,183,Female,26,170,126
122,0,Male,44,178,27
138,0,Male,39,162,309
142,0,Female,33,162,7
111,111,Female,23,169,136
167,0,Female,46,150,221
163,0,Female,32,164,268
181,0,Male,41,192,300
166,166,Female,25,160,38
128,0,Male,48,182,156
116,0,Female,25,162,103
164,164,Female,33,170,127
171,171,Female,28,175,146
190,190,Female,40,179,14
162,162,Male,42,199,79
183,0,Female,30,170,125
185,0,Female,29,176,302
102,0,Female,26,170,315
144,0,Male,33,177,92
120,0,Male,56,181,123
200,0,Male,41,188,94
148,148,Male,27,193,205
190,190,Female,38,177,97
187,187,Male,24,181,251
105,0,Female,35,174,335
128,0,Male,44,181,127
182,182,Male,36,177,70
199,0,Male,47,173,170
153,0,Female,30,162,86
145,0,Male,33,200,125
164,0,Female,42,177,128
144,144,Male,38,174,94
160,0,Female,34,168,179
127,0,Female,25,164,283
152,152,Female,28,188,326
164,0,Female,33,174,327
170,0,Male,34,181,139
179,0,Male,63,181,256
182,0,Male,44,183,253
186,0,Male,27,193,63
130,0,Male,42,184,335
167,0,Female,35,149,141
181,0,Male,63,183,322
178,178,Female,34,169,299
165,0,Female,30,158,116
196,0,Male,67,167,291
142,142,Female,29,183,78
154,0,Male,38,185,10
192,0,Female,39,191,122
110,0,Female,14,180,41
192,0,Male,44,190,231
172,0,Male,36,171,40
112,0,Female,44,178,51
125,0,Male,30,194,222
162,162,Male,42,191,76
123,0,Male,33,163,291
108,0,Male,22,183,294
115,0,Male,29,172,132
176,0,Female,33,177,167
105,105,Female,37,166,15
113,0,Female,32,154,149
167,0,Female,60,151,221
142,142,Female,29,156,5
161,0,Female,28,175,83
139,0,Male,45,201,122
199,0,Male,60,188,171
154,154,Male,36,192,309
164,0,Female,24,176,328
170,0,Female,46,172,292
109,0,Female,30,156,125
127,0,Female,24,180,87
164,0,Female,31,175,55
164,0,Female,24,172,331
178,0,Male,36,167,223
126,0,Female,61,149,176
173,173,Male,44,172,146
152,152,Female,22,177,296
195,0,Male,45,174,73
187,0,Male,29,187,130
140,140,Female,40,167,103
128,0,Male,39,179,157
132,0,Male,56,177,335
158,0,Male,32,188,47
146,0,Female,32,175,77
125,0,Male,32,192,31
169,0,Female,32,167,137
104,0,Female,31,172,150
106,0,Female,33,157,51
158,0,Male,30,173,320
120,0,Male,41,189,121
117,0,Male,39,164,52
145,0,Male,61,196,27
144,0,Male,52,181,171
129,0,Male,37,194,277
182,173,Male,33,178,72
131,0,Female,22,155,282
131,0,Female,23,148,269
142,0,Female,27,163,80
175,175,Male,54,188,314
192,0,Male,38,175,228
127,0,Female,31,161,206
160,0,Male,31,169,306
190,190,Female,53,179,96
139,0,Male,48,190,115
164,164,Female,36,168,328
182,182,Male,45,182,64
133,133,Male,59,181,213
169,169,Female,22,164,220
198,198,Female,7,144,177
189,189,Male,26,166,156
126,0,Female,32,151,131
111,111,Female,31,167,136
150,150,Female,19,166,237
141,193,Female,39,178,12
180,0,Female,33,175,294
121,0,Male,23,174,244
156,156,Female,33,153,207
149,0,Female,25,153,257
195,0,Male,40,182,261
109,0,Female,43,166,33
164,164,Female,28,170,56
150,0,Female,23,174,273
122,0,Male,45,173,26
182,0,Male,35,179,65
129,129,Male,31,196,270
173,0,Male,47,180,69
161,161,Female,30,182,80
173,173,Male,34,183,90
168,0,Male,49,170,196
185,185,Female,22,165,55
113,113,Female,37,156,240
122,0,Male,31,167,243
170,0,Female,47,177,201
148,0,Male,25,186,204
170,170,Female,28,184,290
133,133,Male,69,178,173
105,0,Male,25,162,334
166,0,Female,26,153,38
135,0,Female,0,187,320
139,139,Male,46,193,116
109,109,Female,33,153,123
153,0,Female,23,172,28
127,0,Female,31,167,285
187,0,Male,41,187,130
127,0,Female,46,165,283
145,0,Male,39,177,108
113,0,Male,28,166,238
118,0,Female,27,175,147
119,0,Female,37,151,218
111,111,Female,25,173,137
107,0,Female,34,173,74
140,140,Male,27,170,123
133,133,Male,56,170,172
174,0,Female,32,181,154
167,0,Female,28,153,221
138,0,Female,21,158,78
183,183,Female,27,159,125
145,145,Male,31,187,26
171,0,Female,33,176,47
174,0,Female,25,185,186
191,191,Female,32,178,21
194,0,Female,34,169,60
135,0,Male,26,187,318
167,0,Female,35,153,140
