N,id,image,height,time,R
378,35,35_7.jpg,"[183.9, 0.08]","['14:49:15', '6']",0
379,86,86_3.jpg,"[182.3, 0.08]","['00:50:10', '4']",0
380,90,90_3.jpg,"[174.3, 0.08]","['13:37:18', '1']",0
381,76,76_3.jpg,"[175.3, 0.08]","['13:19:14', '1']",0
382,17,17_6.jpg,"[163.4, 0.08]","['18:45:08', '5']",0
383,20,20_6.jpg,"[162.5, 0.08]","['12:00:39', '2']",0
384,82,82_5.jpg,"[167.6, 0.08]","['01:44:33', '6']",0
385,21,21_10.jpg,"[193.4, 0.08]","['13:37:34', '7']",0
386,79,79_4.jpg,"[184.9, 0.08]","['15:59:44', '4']",0
387,19,19_5.jpg,"[158.6, 0.08]","['21:52:56', '7']",0
388,32,32_4.jpg,"[162.8, 0.08]","['18:21:46', '5']",0
389,24,24_4.jpg,"[182.9, 0.08]","['23:49:40', '2']",0
390,25,25_5.jpg,"[159.5, 0.08]","['15:02:12', '3']",0
391,48,48_6.jpg,"[163.1, 0.08]","['13:01:11', '1']",0
392,35,35_8.jpg,"[179.3, 0.08]","['14:59:39', '6']",0
393,36,36_7.jpg,"[171.0, 0.08]","['21:24:43', '3']",0
394,93,93_2.jpg,"[185.8, 0.08]","['21:51:59', '3']",0
395,1,1_6.jpg,"[155.9, 0.08]","['10:39:06', '2']",0
396,48,48_7.jpg,"[166.8, 0.08]","['23:58:18', '7']",0
397,83,83_3.jpg,"[188.9, 0.08]","['01:23:10', '2']",0
398,98,98_1.jpg,"[189.0, 0.08]","['10:00:00', '2']",1
399,73,73_4.jpg,"[183.4, 0.08]","['18:47:33', '6']",0
400,45,45_4.jpg,"[193.6, 0.08]","['22:10:14', '6']",0
401,28,28_7.jpg,"[164.6, 0.08]","['22:11:19', '2']",0
402,92,92_4.jpg,"[177.2, 0.08]","['19:17:31', '1']",0
403,75,75_3.jpg,"[169.8, 0.08]","['22:05:42', '2']",0
404,75,75_4.jpg,"[159.4, 0.08]","['23:18:04', '2']",0
405,38,38_7.jpg,"[179.4, 0.08]","['17:27:20', '5']",0
406,79,79_5.jpg,"[182.6, 0.08]","['16:37:33', '4']",0
407,30,30_8.jpg,"[154.3, 0.08]","['21:07:23', '6']",0
408,18,18_6.jpg,"[168.3, 0.08]","['13:01:46', '4']",0
409,78,78_8.jpg,"[160.5, 0.08]","['00:11:20', '7']",0
410,13,13_7.jpg,"[177.9, 0.08]","['01:53:37', '7']",0
411,57,57_5.jpg,"[163.0, 0.08]","['10:35:37', '3']",0
412,75,75_5.jpg,"[159.2, 0.08]","['05:43:43', '7']",0
413,37,37_6.jpg,"[173.4, 0.08]","['19:58:14', '5']",0
414,75,75_6.jpg,"[168.2, 0.08]","['05:19:43', '7']",0
415,48,48_8.jpg,"[152.2, 0.08]","['23:38:03', '7']",0
416,18,18_7.jpg,"[169.2, 0.08]","['10:16:37', '3']",0
417,85,85_3.jpg,"[160.2, 0.08]","['11:17:26', '3']",0
418,53,53_4.jpg,"[170.6, 0.08]","['00:20:38', '3']",0
419,85,85_4.jpg,"[157.5, 0.08]","['10:41:42', '3']",0
420,23,23_7.jpg,"[180.0, 0.08]","['14:49:08', '7']",0
421,47,47_5.jpg,"[188.9, 0.08]","['18:21:15', '2']",0
422,3,3_5.jpg,"[182.8, 0.08]","['00:06:24', '6']",0
423,37,37_7.jpg,"[180.8, 0.08]","['13:47:06', '1']",0
424,82,82_6.jpg,"[178.3, 0.08]","['13:46:31', '4']",0
425,58,58_6.jpg,"[198.2, 0.08]","['12:01:45', '6']",0
426,85,85_5.jpg,"[151.2, 0.08]","['10:47:50', '3']",0
427,95,95_5.jpg,"[174.1, 0.08]","['07:54:20', '5']",0
428,69,69_3.jpg,"[164.8, 0.08]","['06:46:39', '3']",0
429,14,14_4.jpg,"[175.3, 0.08]","['06:57:48', '3']",0
430,44,44_6.jpg,"[179.9, 0.08]","['05:04:23', '4']",0
431,33,33_4.jpg,"[194.2, 0.08]","['16:30:10', '5']",0
432,81,81_6.jpg,"[179.6, 0.08]","['04:48:54', '6']",0
433,92,92_5.jpg,"[189.2, 0.08]","['14:13:33', '2']",0
434,9,9_5.jpg,"[179.8, 0.08]","['16:07:43', '7']",0
435,81,81_7.jpg,"[195.3, 0.08]","['19:48:32', '6']",0
436,68,68_5.jpg,"[173.3, 0.08]","['07:16:17', '7']",0
437,68,68_6.jpg,"[174.6, 0.08]","['05:32:50', '7']",0
438,88,88_3.jpg,"[184.1, 0.08]","['19:28:18', '3']",0
439,53,53_5.jpg,"[169.4, 0.08]","['08:36:46', '1']",0
440,89,89_4.jpg,"[179.6, 0.08]","['09:12:22', '1']",0
441,16,16_4.jpg,"[188.8, 0.08]","['10:27:17', '5']",0
442,58,58_7.jpg,"[182.6, 0.08]","['21:14:44', '1']",0
443,41,41_8.jpg,"[177.1, 0.08]","['10:26:38', '4']",0
444,50,50_5.jpg,"[169.5, 0.08]","['21:08:48', '4']",0
445,72,72_4.jpg,"[148.1, 0.08]","['17:42:17', '4']",0
446,28,28_8.jpg,"[164.9, 0.08]","['23:39:50', '7']",0
447,30,30_9.jpg,"[148.6, 0.08]","['20:12:07', '6']",0
448,44,44_7.jpg,"[186.7, 0.08]","['04:48:17', '4']",0
449,9,9_6.jpg,"[196.8, 0.08]","['17:18:18', '7']",0
450,56,56_3.jpg,"[180.1, 0.08]","['23:15:06', '7']",0
451,41,41_9.jpg,"[174.4, 0.08]","['10:03:52', '4']",0
452,80,80_2.jpg,"[170.4, 0.08]","['17:08:12', '3']",0
453,83,83_4.jpg,"[179.5, 0.08]","['02:51:56', '1']",0
454,95,95_6.jpg,"[181.8, 0.08]","['19:13:04', '3']",0
455,33,33_5.jpg,"[180.8, 0.08]","['06:47:00', '1']",0
456,25,25_6.jpg,"[171.5, 0.08]","['16:09:57', '3']",0
457,53,53_6.jpg,"[181.0, 0.08]","['08:53:23', '1']",0
458,88,88_4.jpg,"[175.7, 0.08]","['19:47:29', '3']",0
459,51,51_5.jpg,"[187.3, 0.08]","['15:07:47', '3']",0
460,11,11_2.jpg,"[174.6, 0.08]","['14:51:58', '7']",0
461,53,53_7.jpg,"[174.0, 0.08]","['08:36:35', '1']",0
462,26,26_7.jpg,"[153.4, 0.08]","['18:39:35', '2']",0
463,77,77_4.jpg,"[188.6, 0.08]","['09:35:08', '2']",0
464,52,52_3.jpg,"[158.9, 0.08]","['06:30:29', '2']",0
465,25,25_7.jpg,"[190.4, 0.08]","['18:54:37', '5']",0
466,33,33_6.jpg,"[181.1, 0.08]","['16:54:25', '5']",0
467,12,12_4.jpg,"[169.2, 0.08]","['06:25:42', '3']",0
468,68,68_7.jpg,"[171.4, 0.08]","['11:21:01', '4']",0
469,66,66_3.jpg,"[182.3, 0.08]","['07:01:56', '7']",0
470,76,76_4.jpg,"[174.3, 0.08]","['10:43:08', '7']",0
471,68,68_8.jpg,"[171.3, 0.08]","['07:08:13', '7']",0
472,36,36_8.jpg,"[169.2, 0.08]","['06:09:47', '1']",0
473,66,66_4.jpg,"[175.7, 0.08]","['23:51:59', '2']",0
474,10,10_7.jpg,"[173.3, 0.08]","['15:38:11', '2']",0
475,25,25_8.jpg,"[160.9, 0.08]","['15:34:33', '3']",0
476,34,34_8.jpg,"[195.0, 0.08]","['00:37:41', '4']",0
477,6,6_4.jpg,"[182.9, 0.08]","['22:43:18', '4']",0
478,59,59_7.jpg,"[188.3, 0.08]","['04:10:24', '3']",0
479,45,45_5.jpg,"[190.5, 0.08]","['22:57:39', '6']",0
480,8,8_6.jpg,"[173.0, 0.08]","['07:53:38', '1']",0
481,12,12_5.jpg,"[171.7, 0.08]","['21:45:01', '1']",0
482,29,29_5.jpg,"[191.3, 0.08]","['03:12:18', '3']",0
483,80,80_3.jpg,"[186.8, 0.08]","['17:56:40', '3']",0
484,24,24_5.jpg,"[194.0, 0.08]","['00:38:59', '3']",0
485,98,98_2.jpg,"[174.8, 0.08]","['09:46:34', '2']",0
486,63,63_3.jpg,"[190.9, 0.08]","['12:22:11', '4']",0
487,2,2_7.jpg,"[174.4, 0.08]","['13:28:00', '3']",0
488,1,1_7.jpg,"[156.1, 0.08]","['10:24:57', '6']",0
489,82,82_7.jpg,"[175.7, 0.08]","['10:29:20', '7']",0
490,8,8_7.jpg,"[175.7, 0.08]","['10:03:08', '3']",0
491,10,10_8.jpg,"[181.5, 0.08]","['15:50:08', '2']",0
492,85,85_6.jpg,"[159.6, 0.08]","['17:10:47', '1']",0
493,2,2_8.jpg,"[181.6, 0.08]","['11:15:46', '3']",0
494,48,48_9.jpg,"[170.5, 0.08]","['02:28:25', '6']",0
495,64,64_7.jpg,"[167.4, 0.08]","['03:03:15', '1']",0
496,30,30_10.jpg,"[174.8, 0.08]","['00:39:50', '7']",0
497,23,23_8.jpg,"[178.1, 0.08]","['07:58:31', '7']",0
498,77,77_5.jpg,"[175.0, 0.08]","['16:08:14', '3']",0
499,70,70_5.jpg,"[168.2, 0.08]","['13:47:23', '2']",0
500,21,21_11.jpg,"[199.0, 0.08]","['18:09:40', '6']",0
501,95,95_7.jpg,"[188.3, 0.08]","['18:19:40', '3']",0
502,47,47_6.jpg,"[175.5, 0.08]","['17:47:24', '2']",0
503,31,31_5.jpg,"[165.5, 0.08]","['10:08:01', '7']",0
504,41,41_10.jpg,"[194.9, 0.08]","['10:00:47', '4']",0
505,7,7_6.jpg,"[183.6, 0.08]","['06:35:17', '2']",0
506,48,48_10.jpg,"[162.6, 0.08]","['22:33:14', '7']",0
507,78,78_9.jpg,"[163.5, 0.08]","['23:48:39', '6']",0
508,41,41_11.jpg,"[178.0, 0.08]","['10:12:16', '4']",0
509,78,78_10.jpg,"[159.8, 0.08]","['07:44:12', '1']",0
510,1,1_8.jpg,"[157.2, 0.08]","['11:00:22', '2']",0
511,62,62_4.jpg,"[182.3, 0.08]","['05:44:18', '1']",0
512,51,51_6.jpg,"[180.8, 0.08]","['12:10:47', '2']",0
513,16,16_5.jpg,"[172.6, 0.08]","['23:09:11', '3']",0
514,51,51_7.jpg,"[177.5, 0.08]","['11:31:19', '2']",0
515,69,69_4.jpg,"[168.7, 0.08]","['15:47:29', '4']",0
516,58,58_8.jpg,"[192.2, 0.08]","['21:02:09', '1']",0
517,45,45_6.jpg,"[189.4, 0.08]","['23:04:22', '6']",0
518,46,46_7.jpg,"[176.6, 0.08]","['08:53:23', '7']",0
519,21,21_12.jpg,"[182.9, 0.08]","['18:04:17', '6']",0
520,34,34_9.jpg,"[182.0, 0.08]","['01:56:46', '5']",0
521,42,42_7.jpg,"[181.2, 0.08]","['18:50:01', '7']",0
522,76,76_5.jpg,"[180.3, 0.08]","['20:17:23', '1']",0
523,9,9_7.jpg,"[191.9, 0.08]","['16:44:30', '7']",0
524,91,91_5.jpg,"[184.4, 0.08]","['18:22:37', '2']",0
525,82,82_8.jpg,"[190.7, 0.08]","['15:35:42', '4']",0
526,11,11_3.jpg,"[172.9, 0.08]","['23:14:49', '4']",0
527,83,83_5.jpg,"[175.1, 0.08]","['01:51:38', '1']",0
528,79,79_6.jpg,"[175.3, 0.08]","['03:29:04', '7']",0
529,6,6_5.jpg,"[181.9, 0.08]","['07:06:41', '1']",0
530,2,2_9.jpg,"[167.3, 0.08]","['12:03:24', '3']",0
531,36,36_9.jpg,"[168.3, 0.08]","['07:08:40', '1']",0
532,26,26_8.jpg,"[162.4, 0.08]","['19:10:10', '2']",0
533,5,5_6.jpg,"[176.5, 0.08]","['14:12:05', '3']",0
534,85,85_7.jpg,"[162.5, 0.08]","['19:01:22', '1']",0
535,77,77_6.jpg,"[183.9, 0.08]","['08:01:11', '2']",0
536,22,22_7.jpg,"[173.7, 0.08]","['16:17:47', '5']",0
537,91,91_6.jpg,"[174.9, 0.08]","['20:06:28', '3']",0
538,9,9_8.jpg,"[182.2, 0.08]","['15:58:15', '4']",0
539,74,74_3.jpg,"[176.1, 0.08]","['12:30:11', '6']",0
540,99,99_1.jpg,"[170.1, 0.08]","['21:42:19', '2']",1
541,86,86_4.jpg,"[178.6, 0.08]","['00:33:41', '4']",0
542,92,92_6.jpg,"[180.9, 0.08]","['14:27:59', '2']",0
543,68,68_9.jpg,"[162.5, 0.08]","['07:12:43', '7']",0
544,83,83_6.jpg,"[166.0, 0.08]","['23:51:37', '1']",0
545,55,55_4.jpg,"[190.7, 0.08]","['18:28:34', '5']",0
546,73,73_5.jpg,"[168.9, 0.08]","['19:23:32', '5']",0
547,75,75_7.jpg,"[155.5, 0.08]","['22:28:08', '2']",0
548,48,48_11.jpg,"[165.3, 0.08]","['22:45:45', '7']",0
549,26,26_9.jpg,"[161.3, 0.08]","['06:35:39', '7']",0
550,78,78_11.jpg,"[159.5, 0.08]","['07:37:10', '1']",0
551,45,45_7.jpg,"[198.5, 0.08]","['23:25:11', '6']",0
552,71,71_4.jpg,"[167.5, 0.08]","['15:35:47', '2']",0
553,79,79_7.jpg,"[181.0, 0.08]","['07:44:20', '6']",0
554,94,94_2.jpg,"[174.7, 0.08]","['15:07:08', '6']",0
555,17,17_7.jpg,"[167.6, 0.08]","['19:57:22', '5']",0
556,72,72_5.jpg,"[157.3, 0.08]","['21:30:40', '7']",0
557,70,70_6.jpg,"[181.7, 0.08]","['13:34:05', '2']",0
558,27,27_5.jpg,"[182.4, 0.08]","['10:21:31', '7']",0
559,65,65_5.jpg,"[177.3, 0.08]","['06:14:14', '5']",0
560,99,99_2.jpg,"[171.9, 0.08]","['02:26:41', '1']",0
561,39,39_6.jpg,"[167.2, 0.08]","['00:59:25', '4']",0
562,34,34_10.jpg,"[187.4, 0.08]","['01:47:36', '5']",0
563,47,47_7.jpg,"[181.5, 0.08]","['19:37:28', '2']",0
564,91,91_7.jpg,"[169.1, 0.08]","['15:42:06', '6']",0
565,46,46_8.jpg,"[170.0, 0.08]","['06:01:28', '4']",0
566,65,65_6.jpg,"[194.6, 0.08]","['02:06:23', '6']",0
567,89,89_5.jpg,"[173.0, 0.08]","['10:27:57', '4']",0
568,73,73_6.jpg,"[172.7, 0.08]","['18:57:16', '5']",0
569,27,27_6.jpg,"[176.8, 0.08]","['10:21:04', '7']",0
570,46,46_9.jpg,"[185.0, 0.08]","['08:54:04', '7']",0
571,52,52_4.jpg,"[161.6, 0.08]","['22:58:25', '3']",0
572,22,22_8.jpg,"[163.6, 0.08]","['09:18:14', '3']",0
573,1,1_9.jpg,"[170.5, 0.08]","['11:07:39', '2']",0
574,77,77_7.jpg,"[187.2, 0.08]","['08:18:57', '2']",0
575,22,22_9.jpg,"[170.8, 0.08]","['15:51:12', '5']",0
576,4,4_6.jpg,"[181.8, 0.08]","['14:40:24', '3']",0
577,69,69_5.jpg,"[160.6, 0.08]","['17:48:14', '4']",0
578,89,89_6.jpg,"[174.1, 0.08]","['08:16:10', '1']",0
579,6,6_6.jpg,"[184.7, 0.08]","['01:54:19', '6']",0
580,93,93_3.jpg,"[190.2, 0.08]","['09:03:56', '3']",0
581,50,50_6.jpg,"[164.5, 0.08]","['18:54:21', '1']",0
582,26,26_10.jpg,"[152.5, 0.08]","['20:40:06', '2']",0
583,44,44_8.jpg,"[182.9, 0.08]","['02:36:38', '6']",0
584,90,90_4.jpg,"[178.6, 0.08]","['13:14:24', '1']",0
585,64,64_8.jpg,"[172.1, 0.08]","['18:19:01', '7']",0
586,91,91_8.jpg,"[172.7, 0.08]","['18:00:52', '2']",0
587,40,40_5.jpg,"[179.7, 0.08]","['19:57:34', '4']",0
588,61,61_4.jpg,"[166.5, 0.08]","['14:51:10', '6']",0
589,74,74_4.jpg,"[182.8, 0.08]","['06:45:42', '5']",0
590,14,14_5.jpg,"[170.4, 0.08]","['19:09:04', '7']",0
591,64,64_9.jpg,"[174.6, 0.08]","['01:52:12', '1']",0
592,54,54_6.jpg,"[168.0, 0.08]","['09:44:20', '6']",0
593,86,86_5.jpg,"[182.1, 0.08]","['02:29:21', '5']",0
594,13,13_8.jpg,"[164.2, 0.08]","['02:23:07', '7']",0
595,94,94_3.jpg,"[194.9, 0.08]","['15:26:41', '6']",0
596,56,56_4.jpg,"[174.8, 0.08]","['08:17:24', '5']",0
597,19,19_6.jpg,"[165.2, 0.08]","['10:36:09', '7']",0
598,94,94_4.jpg,"[175.9, 0.08]","['10:47:58', '4']",0
599,16,16_6.jpg,"[189.0, 0.08]","['00:21:09', '4']",0
600,15,15_3.jpg,"[170.5, 0.08]","['05:58:32', '4']",0
601,74,74_5.jpg,"[171.8, 0.08]","['06:39:28', '5']",0
602,25,25_9.jpg,"[166.7, 0.08]","['15:02:17', '3']",0
603,56,56_5.jpg,"[183.7, 0.08]","['08:09:28', '5']",0
604,75,75_8.jpg,"[164.2, 0.08]","['14:59:24', '6']",0
605,28,28_9.jpg,"[168.1, 0.08]","['09:19:27', '1']",0
606,23,23_9.jpg,"[182.1, 0.08]","['01:55:21', '6']",0
607,58,58_9.jpg,"[177.6, 0.08]","['08:11:30', '6']",0
608,79,79_8.jpg,"[176.5, 0.08]","['17:02:20', '4']",0
609,55,55_5.jpg,"[181.7, 0.08]","['21:53:03', '1']",0
610,38,38_8.jpg,"[185.0, 0.08]","['19:07:23', '1']",0
611,49,49_5.jpg,"[187.3, 0.08]","['03:28:07', '4']",0
612,62,62_5.jpg,"[181.6, 0.08]","['12:34:58', '7']",0
613,17,17_8.jpg,"[186.7, 0.08]","['19:17:52', '5']",0
614,60,60_5.jpg,"[184.3, 0.08]","['17:06:30', '5']",0
615,89,89_7.jpg,"[178.8, 0.08]","['08:27:48', '1']",0
616,61,61_5.jpg,"[173.0, 0.08]","['08:35:07', '2']",0
617,58,58_10.jpg,"[185.1, 0.08]","['11:53:19', '6']",0
618,83,83_7.jpg,"[171.9, 0.08]","['00:51:31', '2']",0
619,39,39_7.jpg,"[157.0, 0.08]","['11:16:39', '4']",0
620,43,43_4.jpg,"[168.9, 0.08]","['10:08:37', '5']",0
621,52,52_5.jpg,"[171.0, 0.08]","['01:52:27', '5']",0
622,68,68_10.jpg,"[165.3, 0.08]","['11:37:52', '4']",0
623,17,17_9.jpg,"[165.6, 0.08]","['00:06:59', '3']",0
624,25,25_10.jpg,"[167.4, 0.08]","['19:09:24', '5']",0
625,5,5_7.jpg,"[183.6, 0.08]","['13:54:17', '3']",0
626,45,45_8.jpg,"[187.2, 0.08]","['15:40:09', '7']",0
627,98,98_3.jpg,"[179.4, 0.08]","['07:20:16', '6']",0
628,24,24_6.jpg,"[197.5, 0.08]","['06:03:25', '6']",0
629,13,13_9.jpg,"[169.3, 0.08]","['02:18:42', '7']",0
630,47,47_8.jpg,"[188.8, 0.08]","['18:33:11', '2']",0
631,43,43_5.jpg,"[169.4, 0.08]","['04:59:37', '1']",0
632,23,23_10.jpg,"[193.3, 0.08]","['08:46:11', '7']",0
633,84,84_2.jpg,"[176.7, 0.08]","['06:07:13', '2']",0
634,22,22_10.jpg,"[172.1, 0.08]","['15:38:05', '5']",0
635,27,27_7.jpg,"[172.6, 0.08]","['09:28:44', '7']",0
636,41,41_12.jpg,"[184.2, 0.08]","['03:51:46', '6']",0
637,96,96_3.jpg,"[172.1, 0.08]","['00:25:33', '4']",0
638,58,58_11.jpg,"[187.4, 0.08]","['07:24:27', '6']",0
639,95,95_8.jpg,"[176.2, 0.08]","['09:10:50', '2']",0
640,34,34_11.jpg,"[178.1, 0.08]","['14:41:12', '5']",0
641,75,75_9.jpg,"[152.9, 0.08]","['07:39:58', '7']",0
642,45,45_9.jpg,"[208.1, 0.08]","['18:19:09', '2']",0
643,67,67_5.jpg,"[157.1, 0.08]","['00:57:17', '2']",0
644,80,80_4.jpg,"[172.1, 0.08]","['15:30:44', '3']",0
645,46,46_10.jpg,"[167.5, 0.08]","['09:24:26', '7']",0
646,44,44_9.jpg,"[185.4, 0.08]","['01:46:41', '6']",0
647,57,57_6.jpg,"[169.1, 0.08]","['10:51:40', '3']",0
648,68,68_11.jpg,"[166.4, 0.08]","['05:43:06', '7']",0
649,80,80_5.jpg,"[177.4, 0.08]","['15:06:52', '3']",0
650,91,91_9.jpg,"[174.9, 0.08]","['18:18:09', '2']",0
651,74,74_6.jpg,"[172.4, 0.08]","['11:45:31', '6']",0
652,34,34_12.jpg,"[190.0, 0.08]","['00:31:42', '4']",0
653,38,38_9.jpg,"[177.4, 0.08]","['18:24:11', '1']",0
654,58,58_12.jpg,"[184.3, 0.08]","['11:50:35', '6']",0
655,40,40_6.jpg,"[177.5, 0.08]","['22:42:52', '6']",0
656,28,28_10.jpg,"[167.2, 0.08]","['09:09:27', '1']",0
657,31,31_6.jpg,"[157.4, 0.08]","['09:54:39', '7']",0
658,25,25_11.jpg,"[166.9, 0.08]","['16:08:29', '3']",0
659,41,41_13.jpg,"[193.0, 0.08]","['10:00:07', '4']",0
660,28,28_11.jpg,"[163.3, 0.08]","['09:09:44', '1']",0
661,86,86_6.jpg,"[192.0, 0.08]","['01:18:19', '5']",0
662,19,19_7.jpg,"[163.0, 0.08]","['21:42:14', '7']",0
663,59,59_8.jpg,"[177.2, 0.08]","['22:33:54', '6']",0
664,63,63_4.jpg,"[180.8, 0.08]","['02:55:19', '4']",0
665,46,46_11.jpg,"[179.7, 0.08]","['08:52:09', '7']",0
666,35,35_9.jpg,"[183.9, 0.08]","['14:51:35', '2']",0
667,76,76_6.jpg,"[185.4, 0.08]","['13:05:51', '1']",0
668,63,63_5.jpg,"[173.2, 0.08]","['06:31:51', '5']",0
669,57,57_7.jpg,"[166.8, 0.08]","['19:05:59', '4']",0
670,49,49_6.jpg,"[188.8, 0.08]","['12:56:40', '3']",0
671,39,39_8.jpg,"[152.9, 0.08]","['10:59:59', '4']",0
672,20,20_7.jpg,"[154.2, 0.08]","['14:48:24', '4']",0
673,40,40_7.jpg,"[162.4, 0.08]","['21:19:51', '6']",0
674,87,87_2.jpg,"[158.5, 0.08]","['09:44:04', '3']",0
675,24,24_7.jpg,"[195.3, 0.08]","['06:34:53', '6']",0
676,5,5_8.jpg,"[186.5, 0.08]","['13:42:01', '2']",0
677,23,23_11.jpg,"[175.9, 0.08]","['15:27:35', '7']",0
678,72,72_6.jpg,"[153.9, 0.08]","['20:59:16', '7']",0
679,64,64_10.jpg,"[171.6, 0.08]","['02:30:46', '1']",0
680,16,16_7.jpg,"[188.9, 0.08]","['15:04:26', '6']",0
681,28,28_12.jpg,"[161.1, 0.08]","['21:31:26', '2']",0
682,25,25_12.jpg,"[166.7, 0.08]","['16:33:42', '3']",0
683,67,67_6.jpg,"[158.0, 0.08]","['11:33:38', '4']",0
684,59,59_9.jpg,"[184.4, 0.08]","['21:49:15', '6']",0
685,36,36_10.jpg,"[168.2, 0.08]","['07:13:17', '1']",0
686,35,35_10.jpg,"[180.3, 0.08]","['15:33:26', '2']",0
687,17,17_10.jpg,"[164.7, 0.08]","['02:15:45', '3']",0
688,63,63_6.jpg,"[176.5, 0.08]","['03:28:57', '4']",0
689,17,17_11.jpg,"[172.5, 0.08]","['04:00:18', '1']",0
690,69,69_6.jpg,"[169.6, 0.08]","['07:16:32', '3']",0
691,86,86_7.jpg,"[193.4, 0.08]","['20:17:47', '5']",0
692,53,53_8.jpg,"[164.8, 0.08]","['01:04:09', '3']",0
693,73,73_7.jpg,"[169.9, 0.08]","['03:48:08', '5']",0
694,99,99_3.jpg,"[160.3, 0.08]","['00:52:28', '1']",0
695,24,24_8.jpg,"[187.9, 0.08]","['06:10:12', '6']",0
696,13,13_10.jpg,"[164.2, 0.08]","['07:26:57', '5']",0
697,21,21_13.jpg,"[179.8, 0.08]","['18:09:51', '6']",0
698,94,94_5.jpg,"[175.7, 0.08]","['14:19:23', '6']",0
699,8,8_8.jpg,"[165.1, 0.08]","['08:25:48', '1']",0
700,62,62_6.jpg,"[185.5, 0.08]","['04:56:46', '1']",0
701,42,42_8.jpg,"[182.1, 0.08]","['16:04:19', '2']",0
702,46,46_12.jpg,"[165.4, 0.08]","['02:20:25', '1']",0
703,3,3_6.jpg,"[191.5, 0.08]","['21:56:45', '1']",0
704,81,81_8.jpg,"[188.0, 0.08]","['20:35:57', '6']",0
705,51,51_8.jpg,"[189.0, 0.08]","['15:13:08', '3']",0
706,59,59_10.jpg,"[180.5, 0.08]","['21:32:14', '6']",0
707,47,47_9.jpg,"[174.4, 0.08]","['18:26:50', '2']",0
708,34,34_13.jpg,"[177.0, 0.08]","['02:36:21', '5']",0
709,83,83_8.jpg,"[184.4, 0.08]","['02:20:47', '1']",0
710,4,4_7.jpg,"[186.6, 0.08]","['15:47:55', '3']",0
711,52,52_6.jpg,"[167.7, 0.08]","['22:02:14', '3']",0
712,30,30_11.jpg,"[150.4, 0.08]","['09:02:08', '2']",0
713,36,36_11.jpg,"[164.7, 0.08]","['10:23:06', '4']",0
714,18,18_8.jpg,"[149.4, 0.08]","['11:07:09', '3']",0
715,36,36_12.jpg,"[179.4, 0.08]","['10:23:17', '4']",0
716,2,2_10.jpg,"[173.4, 0.08]","['07:16:33', '7']",0
717,92,92_7.jpg,"[188.8, 0.08]","['14:11:39', '2']",0
718,6,6_7.jpg,"[175.3, 0.08]","['02:33:53', '6']",0
719,79,79_9.jpg,"[181.6, 0.08]","['01:45:37', '7']",0
720,30,30_12.jpg,"[162.3, 0.08]","['21:11:42', '6']",0
721,76,76_7.jpg,"[172.7, 0.08]","['18:16:20', '1']",0
722,78,78_12.jpg,"[153.4, 0.08]","['23:08:34', '6']",0
723,63,63_7.jpg,"[187.0, 0.08]","['06:35:39', '5']",0
724,2,2_11.jpg,"[176.2, 0.08]","['05:34:38', '7']",0
725,58,58_13.jpg,"[185.6, 0.08]","['07:28:04', '6']",0
726,57,57_8.jpg,"[171.0, 0.08]","['11:30:32', '3']",0
727,23,23_12.jpg,"[191.5, 0.08]","['14:47:08', '7']",0
728,47,47_10.jpg,"[204.8, 0.08]","['22:21:53', '7']",0
729,55,55_6.jpg,"[193.1, 0.08]","['21:40:59', '1']",0
730,57,57_9.jpg,"[155.3, 0.08]","['19:05:57', '4']",0
731,52,52_7.jpg,"[160.0, 0.08]","['21:43:47', '3']",0
732,52,52_8.jpg,"[164.6, 0.08]","['03:17:36', '5']",0
733,98,98_4.jpg,"[171.6, 0.08]","['06:30:17', '5']",0
734,74,74_7.jpg,"[187.0, 0.08]","['10:32:30', '6']",0
735,94,94_6.jpg,"[173.2, 0.08]","['10:10:52', '4']",0
736,7,7_7.jpg,"[175.2, 0.08]","['23:27:27', '3']",0
737,41,41_14.jpg,"[181.1, 0.08]","['15:47:42', '7']",0
738,42,42_9.jpg,"[179.1, 0.08]","['18:27:09', '7']",0
739,78,78_13.jpg,"[165.1, 0.08]","['23:25:51', '6']",0
740,8,8_9.jpg,"[167.7, 0.08]","['05:56:02', '4']",0
741,95,95_9.jpg,"[175.3, 0.08]","['09:21:21', '2']",0
742,41,41_15.jpg,"[191.5, 0.08]","['16:38:31', '7']",0
743,55,55_7.jpg,"[190.9, 0.08]","['21:46:04', '1']",0
744,4,4_8.jpg,"[180.9, 0.08]","['15:47:40', '3']",0
745,57,57_10.jpg,"[167.7, 0.08]","['00:28:29', '4']",0
746,60,60_6.jpg,"[186.3, 0.08]","['17:44:01', '5']",0
747,1,1_10.jpg,"[163.8, 0.08]","['10:03:28', '6']",0
748,74,74_8.jpg,"[172.1, 0.08]","['08:09:47', '5']",0
749,85,85_8.jpg,"[146.8, 0.08]","['11:25:11', '3']",0
750,67,67_7.jpg,"[161.5, 0.08]","['01:34:41', '2']",0
751,6,6_8.jpg,"[183.6, 0.08]","['01:40:27', '6']",0
752,50,50_7.jpg,"[164.9, 0.08]","['22:13:34', '4']",0
753,13,13_11.jpg,"[172.8, 0.08]","['04:23:24', '5']",0
754,5,5_9.jpg,"[183.0, 0.08]","['13:58:42', '2']",0
755,36,36_13.jpg,"[185.4, 0.08]","['11:42:11', '4']",0
